code,name,market,industry_name,industry_code
040263,香港2X元大55購02,listed,,0
040264,華新元大54購11,listed,,0
040265,第一銅元大54購03,listed,,0
040266,上銀元大54購11,listed,,0
040267,上銀元大54購12,listed,,0
040268,川湖元大54購04,listed,,0
040269,川湖元大54購05,listed,,0
040270,光寶科元大54購20,listed,,0
040271,聯電元大54購04,listed,,0
040272,台達電元大54購31,listed,,0
040273,鴻海元大54購58,listed,,0
040274,華泰元大54購07,listed,,0
040275,台積電元大54購60,listed,,0
040276,旺宏元大5A購03,listed,,0
040277,金像電元大57購02,listed,,0
040278,佳能元大54購06,listed,,0
040279,技嘉元大54購04,listed,,0
040280,技嘉元大54購05,listed,,0
040281,京元電元大54購24,listed,,0
040282,聯發科元大54購28,listed,,0
040283,聯發科元大54購29,listed,,0
040284,宏達電元大54購23,listed,,0
040285,漢翔元大54購24,listed,,0
040286,奇鋐元大54購34,listed,,0
040287,緯創元大54購23,listed,,0
040288,創意元大54購25,listed,,0
040289,創意元大54購26,listed,,0
040290,聯鈞元大57購02,listed,,0
040291,聯鈞元大5A購01,listed,,0
040292,群創元大56購06,listed,,0
040293,定穎控元大58購03,listed,,0
040294,jpp元大58購02,listed,,0
040295,亞翔元大54購15,listed,,0
040296,力成元大5A購01,listed,,0
040297,康舒元大54購04,listed,,0
040298,愛普元大54購03,listed,,0
040299,愛普元大54購04,listed,,0
040300,愛普元大56購02,listed,,0
040301,緯穎元大54購35,listed,,0
040302,力積電元大57購03,listed,,0
040303,力積電元大58購01,listed,,0
040304,力積電元大59購01,listed,,0
040305,昇陽半元大57購04,listed,,0
040306,南電元大54購22,listed,,0
040307,長華元大54購01,listed,,0
040308,至上元大54購04,listed,,0
040309,寶成元大54購03,listed,,0
040310,上証2X群益54購03,listed,,0
040311,國喬群益56購02,listed,,0
040312,東元群益54購03,listed,,0
040313,華新群益54購04,listed,,0
040314,川湖群益54購08,listed,,0
040315,光寶科群益54購05,listed,,0
040316,台達電群益54購06,listed,,0
040317,台達電群益54購07,listed,,0
040318,台達電群益54購08,listed,,0
040319,台達電群益56購02,listed,,0
040320,技嘉群益54購06,listed,,0
040321,景碩群益54購01,listed,,0
040322,聯鈞群益54購05,listed,,0
040323,華擎群益56購02,listed,,0
040324,世芯群益54購09,listed,,0
040325,神達群益54購10,listed,,0
040326,智伸科群益54購01,listed,,0
040327,材料群益54購08,listed,,0
040328,亞翔群益54購02,listed,,0
040329,亞翔群益55購01,listed,,0
040330,緯穎群益54購13,listed,,0
040331,龍德船群益54購01,listed,,0
040332,昇陽半群益54購04,listed,,0
040333,南電群益54購04,listed,,0
040334,臺股指中信59購04,listed,,0
040335,T50反1永豐59購01,listed,,0
040336,鴻海永豐54購08,listed,,0
040337,鴻海永豐55購03,listed,,0
040338,台積電永豐5A購04,listed,,0
040339,昇貿永豐56購02,listed,,0
040340,聯鈞永豐55購02,listed,,0
040341,緯穎永豐56購01,listed,,0
040342,亞翔兆豐56購01,listed,,0
040343,矽格兆豐56購01,listed,,0
040344,台達電富邦58購01,listed,,0
040345,華通富邦55購01,listed,,0
040346,台積電富邦55購13,listed,,0
040347,聯發科富邦55購05,listed,,0
040348,漢翔富邦55購02,listed,,0
040349,亞翔富邦55購02,listed,,0
040350,台積電台新54購02,listed,,0
040351,香港2X凱基56購01,listed,,0
040352,元債反凱基55購01,listed,,0
040353,道瓊銅凱基56購02,listed,,0
040354,上銀凱基56購01,listed,,0
040355,川湖凱基54購08,listed,,0
040356,聯電凱基56購01,listed,,0
040357,台達電凱基54購14,listed,,0
040358,台達電凱基55購03,listed,,0
040359,台達電凱基56購04,listed,,0
040360,金寶凱基54購02,listed,,0
040361,台積電凱基54購29,listed,,0
040362,旺宏凱基5A購01,listed,,0
040363,致茂凱基54購01,listed,,0
040364,技嘉凱基54購03,listed,,0
040369,台積電統一56購02,listed,,0
040370,台積電統一56購03,listed,,0
040371,美律凱基54購01,listed,,0
040372,創見凱基54購02,listed,,0
040373,宏達電凱基55購06,listed,,0
040374,長榮凱基54購04,listed,,0
040375,八方凱基54購01,listed,,0
040376,玉山金凱基56購01,listed,,0
040377,中信金凱基54購01,listed,,0
040378,群創凱基55購02,listed,,0
040379,華擎凱基54購01,listed,,0
040380,世芯凱基54購13,listed,,0
040381,材料凱基54購06,listed,,0
040382,亞翔凱基54購08,listed,,0
040383,康舒凱基54購03,listed,,0
040384,緯穎凱基59購01,listed,,0
040385,昇陽半凱基54購07,listed,,0
040386,南電凱基58購04,listed,,0
040387,寶成凱基54購02,listed,,0
040388,華新元富54購02,listed,,0
040389,華新元富55購01,listed,,0
040390,華通元富54購02,listed,,0
040391,華通元富57購01,listed,,0
040392,台積電元富5A購05,listed,,0
040393,台積電元富6A購01,listed,,0
040394,凱美元富54購01,listed,,0
040395,凱美元富54購02,listed,,0
040396,凱美元富55購01,listed,,0
040397,聯發科元富5A購08,listed,,0
040398,創意元富54購07,listed,,0
040399,創意元富54購08,listed,,0
040400,聯鈞元富54購05,listed,,0
040401,聯鈞元富54購06,listed,,0
040402,聯鈞元富54購07,listed,,0
040403,台灣50國票54購02,listed,,0
040404,台灣50國票56購01,listed,,0
040405,香港2X國票57購01,listed,,0
040406,國企2X國票56購01,listed,,0
040407,華榮國票55購02,listed,,0
040408,科妍國票59購01,listed,,0
040409,台達電國票56購01,listed,,0
040410,台達電國票57購01,listed,,0
040411,台達電國票58購01,listed,,0
040412,台達電國票5A購01,listed,,0
040413,台達電國票5C購01,listed,,0
040414,台達電國票62購01,listed,,0
040415,台達電國票64購01,listed,,0
040416,金寶國票55購01,listed,,0
040417,華通國票55購01,listed,,0
040418,佳世達國票55購01,listed,,0
040419,矽統國票55購01,listed,,0
040420,微星國票5A購01,listed,,0
040421,正崴國票55購01,listed,,0
040422,華新科國票55購01,listed,,0
040423,威健國票55購01,listed,,0
040424,景碩國票61購01,listed,,0
040425,碩天國票55購01,listed,,0
040426,全訊國票59購01,listed,,0
040427,緯穎國票56購01,listed,,0
040428,台虹國票55購02,listed,,0
040429,南電國票55購02,listed,,0
040430,宇瞻國票55購02,listed,,0
040431,宇瞻國票55購04,listed,,0
040432,台積電凱基54購01,listed,,0
040433,台積電凱基56購04,listed,,0
040434,台積電凱基56購05,listed,,0
040435,滬深2X國泰55購01,listed,,0
040436,滬深2X國泰55購02,listed,,0
040437,台塑國泰55購01,listed,,0
040438,南亞國泰55購02,listed,,0
040439,佳能國泰55購01,listed,,0
040440,康舒國泰55購02,listed,,0
040441,道瓊銀元大55購02,listed,,0
040442,華新元大54購12,listed,,0
040443,華新元大54購13,listed,,0
040444,上銀元大54購13,listed,,0
040445,川湖元大54購06,listed,,0
040446,光寶科元大54購21,listed,,0
040447,聯電元大54購05,listed,,0
040448,台達電元大54購32,listed,,0
040449,鴻海元大54購59,listed,,0
040450,華泰元大54購08,listed,,0
040451,華泰元大54購09,listed,,0
040452,台積電元大54購63,listed,,0
040453,旺宏元大54購09,listed,,0
040454,金像電元大57購03,listed,,0
040455,佳能元大54購07,listed,,0
040456,技嘉元大54購06,listed,,0
040457,創見元大54購03,listed,,0
040458,聯發科元大54購30,listed,,0
040459,漢翔元大54購25,listed,,0
040460,國泰金元大54購03,listed,,0
040461,大立光元大57購01,listed,,0
040462,奇鋐元大54購35,listed,,0
040463,聯詠元大54購04,listed,,0
040464,欣興元大54購14,listed,,0
040465,景碩元大54購07,listed,,0
040466,景碩元大5A購01,listed,,0
040467,緯創元大54購24,listed,,0
040468,昇貿元大5A購01,listed,,0
040469,創意元大54購27,listed,,0
040470,聯鈞元大5A購02,listed,,0
040471,群創元大54購14,listed,,0
040472,神達元大57購01,listed,,0
040473,日月光元大54購07,listed,,0
040474,jpp元大59購01,listed,,0
040475,崇越元大54購02,listed,,0
040476,力成元大5A購02,listed,,0
040477,同欣電元大54購03,listed,,0
040478,康舒元大54購05,listed,,0
040479,愛普元大54購05,listed,,0
040480,愛普元大57購01,listed,,0
040481,緯穎元大54購36,listed,,0
040482,力積電元大58購02,listed,,0
040483,力積電元大59購02,listed,,0
040484,富世達元大57購03,listed,,0
040485,天虹元大54購03,listed,,0
040486,南電元大54購23,listed,,0
040487,至上元大54購05,listed,,0
040488,宇瞻元大54購02,listed,,0
040489,華新群益54購05,listed,,0
040490,光寶科群益54購06,listed,,0
040491,國巨群益54購07,listed,,0
040492,廣宇群益54購05,listed,,0
040493,台積電群益54購30,listed,,0
040494,台積電群益54購31,listed,,0
040495,智邦群益55購02,listed,,0
040496,台光電群益54購08,listed,,0
040497,毅嘉群益54購03,listed,,0
040498,京元電群益54購07,listed,,0
040499,聯發科群益54購08,listed,,0
040500,聯發科群益54購09,listed,,0
040501,奇鋐群益59購03,listed,,0
040502,景碩群益56購02,listed,,0
040503,緯創群益54購08,listed,,0
040504,昇貿群益58購02,listed,,0
040505,華擎群益54購01,listed,,0
040506,世芯群益54購10,listed,,0
040507,神達群益54購11,listed,,0
040508,乙盛群益54購02,listed,,0
040509,龍德船群益54購02,listed,,0
040510,力積電群益56購01,listed,,0
040511,南電群益54購05,listed,,0
040512,長華群益54購01,listed,,0
040513,宇瞻群益56購01,listed,,0
040514,臺股指群益54購34,listed,,0
040515,臺股指群益54購35,listed,,0
040517,台積電中信5A購03,listed,,0
040518,長榮中信5A購01,listed,,0
040519,亞翔中信57購01,listed,,0
040520,力積電中信5A購01,listed,,0
040521,力積電中信5A購02,listed,,0
040522,至上中信55購01,listed,,0
040523,金寶永豐56購01,listed,,0
040524,佳能永豐56購03,listed,,0
040525,裕民永豐55購01,listed,,0
040526,陽明永豐55購01,listed,,0
040527,華航永豐55購01,listed,,0
040528,世芯永豐58購01,listed,,0
040529,台灣50元富54購08,listed,,0
040530,金寶元富54購02,listed,,0
040531,國巨元富54購05,listed,,0
040532,長榮元富54購02,listed,,0
040533,世芯元富54購10,listed,,0
040534,康舒元富54購03,listed,,0
040535,康舒元富54購04,listed,,0
040536,緯穎元富54購04,listed,,0
040537,天虹元富54購02,listed,,0
040538,南電元富54購05,listed,,0
040539,南電元富54購06,listed,,0
040540,國巨第一54購03,listed,,0
040541,南電第一54購02,listed,,0
040542,華碩兆豐56購01,listed,,0
040543,T50正2富邦5A購01,listed,,0
040544,元金2X富邦57購01,listed,,0
040545,FB越南富邦5A購01,listed,,0
040546,士電富邦54購01,listed,,0
040547,英業達富邦55購01,listed,,0
040548,金像電富邦55購03,listed,,0
040549,聯詠富邦54購02,listed,,0
040550,全訊富邦56購01,listed,,0
040551,南電富邦55購03,listed,,0
040552,臺股指富邦5A購03,listed,,0
040553,臺股指富邦5A購04,listed,,0
040554,臺股指富邦5A購05,listed,,0
040555,T50正2國泰55購02,listed,,0
040556,士電國泰55購01,listed,,0
040557,強茂國泰55購01,listed,,0
040558,長榮國泰55購02,listed,,0
040559,裕民國泰55購01,listed,,0
040560,萬海國泰55購01,listed,,0
040561,萬海國泰55購02,listed,,0
040562,景碩國泰55購01,listed,,0
040563,富世達國泰55購01,listed,,0
040564,FB越南國票56購01,listed,,0
040565,川湖國票55購01,listed,,0
040566,致茂國票55購01,listed,,0
040567,創見國票59購02,listed,,0
040568,新興國票55購01,listed,,0
040569,陽明國票55購01,listed,,0
040570,中航國票55購01,listed,,0
040576,鴻海統一56購02,listed,,0
040578,台積電統一56購04,listed,,0
040580,慧洋國票54購01,listed,,0
040581,慧洋國票55購01,listed,,0
040582,富邦金國票54購01,listed,,0
040583,富邦金國票55購01,listed,,0
040584,景碩國票55購01,listed,,0
040586,崇越國票56購01,listed,,0
040594,康舒國票55購02,listed,,0
040597,惠特國票55購02,listed,,0
040598,力積電國票54購05,listed,,0
040599,力積電國票55購04,listed,,0
040600,中台國票55購02,listed,,0
040601,兆聯國票55購02,listed,,0
040602,長華國票54購01,listed,,0
040603,長華國票55購01,listed,,0
040604,台灣50台新54購02,listed,,0
040605,南亞統一58購03,listed,,0
040606,東元統一5A購02,listed,,0
040607,華新統一58購06,listed,,0
040608,川湖統一58購06,listed,,0
040609,川湖統一6A購01,listed,,0
040610,華通統一6A購01,listed,,0
040611,楠梓電統一58購01,listed,,0
040612,華泰統一5A購02,listed,,0
040613,正崴統一6A購01,listed,,0
040614,聯發科統一5A購04,listed,,0
040615,一詮統一6A購01,listed,,0
040616,華新科統一5A購01,listed,,0
040617,華新科統一6A購02,listed,,0
040618,長榮統一5C購02,listed,,0
040619,長榮統一6A購01,listed,,0
040620,新興統一5A購01,listed,,0
040621,裕民統一5A購01,listed,,0
040622,陽明統一5A購01,listed,,0
040623,陽明統一6A購01,listed,,0
040624,慧洋統一5A購01,listed,,0
040625,景碩統一57購06,listed,,0
040626,景碩統一5A購01,listed,,0
040627,景碩統一6A購01,listed,,0
040628,京鼎統一6A購01,listed,,0
040629,創意統一5A購03,listed,,0
040630,創意統一6A購01,listed,,0
040631,jpp統一6A購01,listed,,0
040632,亞翔統一6A購01,listed,,0
040633,帆宣統一6A購01,listed,,0
040634,華孚統一58購01,listed,,0
040635,華孚統一59購02,listed,,0
040636,華孚統一5A購01,listed,,0
040637,康舒統一6A購02,listed,,0
040638,鈺邦統一58購04,listed,,0
040639,緯穎統一6A購02,listed,,0
040640,龍德船統一61購01,listed,,0
040641,龍德船統一6A購01,listed,,0
040642,力積電統一58購02,listed,,0
040643,力積電統一58購03,listed,,0
040644,力積電統一59購02,listed,,0
040645,力積電統一5A購01,listed,,0
040646,力積電統一5C購02,listed,,0
040647,力積電統一6A購01,listed,,0
040648,力積電統一6A購02,listed,,0
040649,力積電統一6A購03,listed,,0
040650,天虹統一6A購01,listed,,0
040651,台虹統一6A購02,listed,,0
040652,南電統一58購02,listed,,0
040653,南電統一6A購02,listed,,0
040654,台灣50元大58購02,listed,,0
040655,T50正2元大58購02,listed,,0
040656,道瓊銀元大56購01,listed,,0
040657,亞德客元大54購02,listed,,0
040658,華新元大54購14,listed,,0
040659,華新元大54購15,listed,,0
040660,川湖元大57購03,listed,,0
040661,台積電凱基56購06,listed,,0
040662,聯電元大54購06,listed,,0
040663,金寶元大54購01,listed,,0
040664,金寶元大54購02,listed,,0
040665,金寶元大54購03,listed,,0
040666,華通元大57購03,listed,,0
040667,鴻海元大54購60,listed,,0
040668,台積電元大54購65,listed,,0
040669,旺宏元大54購10,listed,,0
040670,英業達元大54購07,listed,,0
040671,華碩元大54購02,listed,,0
040672,凱美元大54購01,listed,,0
040673,技嘉元大54購07,listed,,0
040674,技嘉元大54購08,listed,,0
040675,創見元大54購04,listed,,0
040676,創見元大54購05,listed,,0
040677,聯發科元大54購31,listed,,0
040678,一詮元大54購05,listed,,0
040679,奇鋐元大54購36,listed,,0
040680,景碩元大54購08,listed,,0
040681,景碩元大57購01,listed,,0
040682,景碩元大59購01,listed,,0
040683,景碩元大5A購02,listed,,0
040684,緯創元大54購25,listed,,0
040685,昇貿元大5A購02,listed,,0
040686,創意元大54購28,listed,,0
040687,聯鈞元大58購02,listed,,0
040688,聯鈞元大5A購03,listed,,0
040689,群創元大54購15,listed,,0
040690,神達元大57購02,listed,,0
040691,定穎控元大5A購01,listed,,0
040692,康舒元大54購06,listed,,0
040693,矽力元大54購03,listed,,0
040694,鈺邦元大54購10,listed,,0
040695,GIS元大54購01,listed,,0
040696,愛普元大57購02,listed,,0
040697,緯穎元大54購37,listed,,0
040698,力積電元大54購13,listed,,0
040699,富世達元大57購04,listed,,0
040700,兆聯元大54購01,listed,,0
040701,昇陽半元大54購15,listed,,0
040702,南電元大5A購01,listed,,0
040703,長華元大54購02,listed,,0
040704,至上元大54購06,listed,,0
040705,臺股指元大57購04,listed,,0
040706,電子類元大54購01,listed,,0
040707,美費半凱基55購01,listed,,0
040708,華新凱基54購07,listed,,0
040709,川湖凱基54購10,listed,,0
040710,廣宇凱基54購05,listed,,0
040711,台積電凱基54購30,listed,,0
040712,台積電凱基54購32,listed,,0
040713,致茂凱基54購03,listed,,0
040714,聯發科凱基56購04,listed,,0
040715,強茂凱基54購07,listed,,0
040716,長榮凱基54購05,listed,,0
040717,長榮凱基54購06,listed,,0
040718,長榮凱基54購07,listed,,0
040719,裕民凱基54購02,listed,,0
040720,陽明凱基54購02,listed,,0
040721,陽明凱基54購03,listed,,0
040722,萬海凱基54購03,listed,,0
040723,萬海凱基54購04,listed,,0
040724,慧洋凱基54購02,listed,,0
040725,奇鋐凱基56購09,listed,,0
040726,緯創凱基54購10,listed,,0
040727,創意凱基54購10,listed,,0
040728,世芯凱基54購14,listed,,0
040729,神達凱基54購14,listed,,0
040730,臻鼎凱基54購09,listed,,0
040731,康舒凱基54購04,listed,,0
040732,矽力凱基54購02,listed,,0
040733,迅得凱基54購05,listed,,0
040734,愛普凱基54購07,listed,,0
040735,愛普凱基56購01,listed,,0
040736,緯穎凱基54購15,listed,,0
040737,力積電凱基54購10,listed,,0
040738,富世達凱基54購11,listed,,0
040739,南電凱基54購08,listed,,0
040740,至上凱基54購02,listed,,0
040741,泰金寶凱基55購01,listed,,0
040742,臺股指凱基54購31,listed,,0
040743,臺股指凱基55購21,listed,,0
040744,臺股指凱基55購22,listed,,0
040745,香港2X群益54購01,listed,,0
040746,科妍群益54購01,listed,,0
040747,上銀群益54購03,listed,,0
040748,為升群益54購01,listed,,0
040749,聯電群益55購02,listed,,0
040750,金寶群益5A購01,listed,,0
040751,台積電群益54購32,listed,,0
040752,旺宏群益54購03,listed,,0
040753,致茂群益54購04,listed,,0
040754,技嘉群益54購07,listed,,0
040755,美律群益55購01,listed,,0
040756,創見群益54購01,listed,,0
040757,創見群益54購02,listed,,0
040758,華固群益54購02,listed,,0
040759,慧洋群益55購01,listed,,0
040760,元大金群益54購01,listed,,0
040761,中信金群益54購02,listed,,0
040762,群創群益54購03,listed,,0
040763,亞翔群益54購03,listed,,0
040764,龍德船群益5A購02,listed,,0
040765,昇陽半群益54購05,listed,,0
040766,寶成群益58購01,listed,,0
040767,電子類群益54購01,listed,,0
040768,元金2X中信5A購02,listed,,0
040769,金寶中信55購01,listed,,0
040770,景碩中信56購01,listed,,0
040771,亞翔中信55購03,listed,,0
040772,緯穎中信5A購01,listed,,0
040773,南電中信5A購01,listed,,0
040774,T50正2永豐57購01,listed,,0
040775,元金2X永豐5A購02,listed,,0
040776,FB越南永豐54購01,listed,,0
040777,飛宏永豐55購02,listed,,0
040778,強茂永豐55購02,listed,,0
040779,欣興永豐55購01,listed,,0
040780,康舒永豐54購01,listed,,0
040781,緯穎永豐56購02,listed,,0
040782,南電永豐54購05,listed,,0
040783,致茂國泰55購01,listed,,0
040784,建準國泰55購01,listed,,0
040785,強茂國泰55購02,listed,,0
040786,奇鋐國泰55購04,listed,,0
040787,世芯國泰55購03,listed,,0
040788,旭隼國泰55購01,listed,,0
040789,緯穎國泰55購02,listed,,0
040790,緯穎國泰55購03,listed,,0
040791,康舒統一5A購02,listed,,0
040792,龍德船統一5C購01,listed,,0
040793,至上統一5A購01,listed,,0
040794,T50正2國票55購01,listed,,0
040795,香港2X國票5A購01,listed,,0
040796,元金2X國票57購01,listed,,0
040797,中砂國票55購01,listed,,0
040798,宇隆國票55購01,listed,,0
040799,建準國票5B購01,listed,,0
040800,強茂國票56購01,listed,,0
040801,裕民國票55購01,listed,,0
040802,萬海國票55購01,listed,,0
040803,健鼎國票55購01,listed,,0
040804,台勝科國票59購01,listed,,0
040805,亞翔國票54購03,listed,,0
040806,亞翔國票55購01,listed,,0
040807,旭隼國票5A購01,listed,,0
040808,緯穎國票55購01,listed,,0
040809,志強國票56購01,listed,,0
040810,富世達國票5C購01,listed,,0
040811,百和國票55購01,listed,,0
040812,東元兆豐5A購01,listed,,0
040813,緯穎兆豐54購01,listed,,0
040814,奇鋐台新54購01,listed,,0
040815,滬深2X富邦54購01,listed,,0
040816,國巨富邦57購01,listed,,0
040817,強茂富邦54購01,listed,,0
040818,緯創富邦55購03,listed,,0
040819,神達富邦54購02,listed,,0
040820,緯穎富邦54購03,listed,,0
040821,力積電富邦54購02,listed,,0
040822,南電富邦54購03,listed,,0
040823,道瓊銀元大56購02,listed,,0
040824,華新元大54購16,listed,,0
040825,華新元大54購17,listed,,0
040826,華新元大5A購01,listed,,0
040827,光寶科元大57購06,listed,,0
040828,光寶科元大58購03,listed,,0
040829,金寶元大54購04,listed,,0
040830,金寶元大54購05,listed,,0
040831,華通元大54購08,listed,,0
040832,鴻海元大54購61,listed,,0
040833,鴻海元大54購62,listed,,0
040834,台積電元大54購67,listed,,0
040835,台積電元大54購68,listed,,0
040836,旺宏元大54購11,listed,,0
040837,旺宏元大58購01,listed,,0
040838,金像電元大5A購02,listed,,0
040839,京元電元大59購03,listed,,0
040840,創見元大54購06,listed,,0
040841,聯發科元大54購32,listed,,0
040842,強茂元大54購14,listed,,0
040843,八方元大54購02,listed,,0
040844,富邦金元大54購04,listed,,0
040845,國泰金元大54購04,listed,,0
040846,奇鋐元大54購37,listed,,0
040847,奇鋐元大54購38,listed,,0
040848,景碩元大54購09,listed,,0
040849,景碩元大54購10,listed,,0
040850,緯創元大54購26,listed,,0
040851,緯創元大54購27,listed,,0
040852,創意元大54購29,listed,,0
040853,創意元大54購30,listed,,0
040854,聯鈞元大57購03,listed,,0
040855,群創元大54購16,listed,,0
040856,神達元大54購32,listed,,0
040857,神達元大57購03,listed,,0
040858,日月光元大54購08,listed,,0
040859,崇越元大54購03,listed,,0
040860,亞翔元大54購16,listed,,0
040861,華孚元大54購06,listed,,0
040862,緯穎元大54購38,listed,,0
040863,緯穎元大54購39,listed,,0
040864,力積電元大54購14,listed,,0
040865,力積電元大54購15,listed,,0
040866,富世達元大57購05,listed,,0
040867,兆聯元大54購02,listed,,0
040868,南電元大54購24,listed,,0
040869,南電元大5A購02,listed,,0
040870,臺股指元大56購20,listed,,0
040871,台灣50凱基58購02,listed,,0
040872,T50正2凱基59購01,listed,,0
040873,T50反1凱基54購10,listed,,0
040874,T50反1凱基56購05,listed,,0
040875,滬深2X凱基63購01,listed,,0
040876,亞德客凱基54購01,listed,,0
040877,為升凱基54購05,listed,,0
040878,光寶科凱基54購09,listed,,0
040879,聯電凱基54購03,listed,,0
040880,華通凱基55購02,listed,,0
040881,楠梓電凱基54購05,listed,,0
040882,台積電凱基54購33,listed,,0
040883,台積電凱基54購34,listed,,0
040884,台積電凱基56購15,listed,,0
040885,旺宏凱基54購05,listed,,0
040886,技嘉凱基54購04,listed,,0
040887,京元電凱基54購07,listed,,0
040888,創見凱基54購03,listed,,0
040889,飛宏凱基54購02,listed,,0
040890,一詮凱基54購04,listed,,0
040891,新興凱基55購01,listed,,0
040892,中航凱基55購01,listed,,0
040893,富邦金凱基55購01,listed,,0
040894,奇鋐凱基55購06,listed,,0
040895,欣興凱基54購04,listed,,0
040896,景碩凱基56購02,listed,,0
040898,緯創凱基54購11,listed,,0
040899,聯鈞凱基54購07,listed,,0
040900,貿聯凱基54購10,listed,,0
040901,jpp凱基54購04,listed,,0
040902,緯穎凱基55購05,listed,,0
040903,富世達凱基54購12,listed,,0
040904,兆聯凱基54購02,listed,,0
040905,昇陽半凱基54購08,listed,,0
040906,南電凱基54購09,listed,,0
040907,長華凱基54購01,listed,,0
040908,臺股指凱基5A購06,listed,,0
040909,臺股指凱基5A購07,listed,,0
040910,日本2X元富54購03,listed,,0
040911,道瓊銀元富54購04,listed,,0
040912,中502X元富54購03,listed,,0
040913,FB越南元富54購05,listed,,0
040914,FB越南元富57購02,listed,,0
040915,亞力元富54購01,listed,,0
040916,台積電元富54購18,listed,,0
040917,台積電元富54購19,listed,,0
040918,台積電元富54購20,listed,,0
040919,飛宏元富54購01,listed,,0
040920,強茂元富54購01,listed,,0
040921,強茂元富54購02,listed,,0
040922,裕民元富54購01,listed,,0
040923,慧洋元富54購01,listed,,0
040924,奇鋐元富57購01,listed,,0
040925,欣興元富55購02,listed,,0
040926,景碩元富54購01,listed,,0
040927,材料元富54購05,listed,,0
040928,亞翔元富54購03,listed,,0
040929,亞翔元富54購04,listed,,0
040930,旭隼元富54購02,listed,,0
040931,保瑞元富54購01,listed,,0
040932,緯穎元富54購05,listed,,0
040933,臺股指元富54購12,listed,,0
040934,臺股指元富54購13,listed,,0
040935,臺股指元富54購14,listed,,0
040936,臺股指元富54購15,listed,,0
040937,道瓊銀群益54購01,listed,,0
040938,川湖群益54購09,listed,,0
040939,鴻海群益5A購03,listed,,0
040940,致茂群益57購01,listed,,0
040941,建準群益55購01,listed,,0
040942,聯發科群益54購10,listed,,0
040943,強茂群益55購01,listed,,0
040944,長榮群益54購04,listed,,0
040945,長榮群益55購01,listed,,0
040946,陽明群益54購02,listed,,0
040947,陽明群益55購01,listed,,0
040948,萬海群益54購02,listed,,0
040949,萬海群益54購03,listed,,0
040950,台新金群益54購01,listed,,0
040951,奇鋐群益5A購01,listed,,0
040952,欣興群益55購03,listed,,0
040953,緯創群益54購09,listed,,0
040954,世芯群益54購11,listed,,0
040955,貿聯群益55購03,listed,,0
040956,臻鼎群益54購02,listed,,0
040957,亞翔群益54購04,listed,,0
040958,康舒群益54購02,listed,,0
040959,康舒群益54購03,listed,,0
040960,愛普群益54購02,listed,,0
040961,愛普群益55購01,listed,,0
040962,緯穎群益54購14,listed,,0
040963,龍德船群益54購03,listed,,0
040964,力積電群益54購07,listed,,0
040965,中台群益54購01,listed,,0
040966,百和群益54購02,listed,,0
040967,臺股指群益58購04,listed,,0
040968,臺股指群益58購05,listed,,0
040969,大成鋼統一5C購01,listed,,0
040970,川湖統一58購07,listed,,0
040971,宇隆統一6A購01,listed,,0
040972,仁寶統一5C購02,listed,,0
040973,致茂統一6A購01,listed,,0
040974,佳能統一5C購01,listed,,0
040975,毅嘉統一6A購01,listed,,0
040976,世芯統一57購04,listed,,0
040977,東元統一56購01,listed,,0
040978,創見統一5C購02,listed,,0
040979,強茂統一6A購01,listed,,0
040980,景碩統一6A購02,listed,,0
040981,世芯統一5A購01,listed,,0
040982,南電統一64購01,listed,,0
040983,台灣50中信5A購01,listed,,0
040984,T50正2中信5A購02,listed,,0
040985,T50反1中信64購02,listed,,0
040986,貿聯中信55購01,listed,,0
040987,富世達中信55購01,listed,,0
040988,華城永豐55購01,listed,,0
040989,鴻海永豐56購04,listed,,0
040990,鴻海永豐56購05,listed,,0
040991,台積電永豐5A購06,listed,,0
040992,順德永豐55購01,listed,,0
040993,京元電永豐55購04,listed,,0
040994,長榮永豐58購01,listed,,0
040995,欣興永豐55購02,listed,,0
040996,景碩永豐55購01,listed,,0
040997,貿聯永豐55購02,listed,,0
040998,日月光永豐54購01,listed,,0
040999,日月光永豐54購02,listed,,0
041000,瀚宇博永豐55購01,listed,,0
041001,富世達永豐54購02,listed,,0
041002,臺股指永豐58購01,listed,,0
041003,上証2X凱基56購01,listed,,0
041004,元金2X凱基56購02,listed,,0
041005,中砂凱基56購04,listed,,0
041006,華新凱基55購02,listed,,0
041007,川湖凱基54購11,listed,,0
041008,宇隆凱基55購01,listed,,0
041009,金寶凱基55購01,listed,,0
041010,台積電凱基54購35,listed,,0
041011,台積電凱基54購36,listed,,0
041012,台積電凱基54購37,listed,,0
041013,佳世達凱基55購01,listed,,0
041014,致茂凱基54購04,listed,,0
041015,建準凱基54購03,listed,,0
041016,創見凱基54購04,listed,,0
041017,聯發科凱基56購05,listed,,0
041018,強茂凱基55購01,listed,,0
041019,長榮凱基55購04,listed,,0
041020,陽明凱基55購01,listed,,0
041021,台新金凱基54購01,listed,,0
041022,健鼎凱基54購02,listed,,0
041023,景碩凱基54購04,listed,,0
041024,緯創凱基54購12,listed,,0
041025,創意凱基54購11,listed,,0
041026,世芯凱基55購05,listed,,0
041027,神達凱基54購15,listed,,0
041028,日月光凱基54購06,listed,,0
041029,jpp凱基55購02,listed,,0
041030,瀚宇博凱基54購03,listed,,0
041031,瀚宇博凱基54購04,listed,,0
